,gsId,name,type,gradeRange,enrollment,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,parentRating,districtId,district,districtNCESId,gsRating
316,7559,The Oaks School,private,6-12,,Austin,TX,"1407 W Stassney Lane, 
Austin, TX  78745",(512) 396-8500,,,01328426,30.2121,-97.7908,https://www.greatschools.org/texas/austin/7559-The-Oaks-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=7559&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=7559&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/7559,2,,,,
317,20396,The Real Learning Academy,charter,PK-5,677,Austin,TX,"6405 South Interstate 35 Frontage Road, 
Austin, TX  78744",(512) 438-7325,(512) 842-9308,www.waysideschools.org/real,,30.191423,-97.767136,https://www.greatschools.org/texas/austin/20396-The-Real-Learning-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20396&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20396&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/20396,5,43,Wayside Schools,4800044,3
318,9929,Tnc Campus (Texas Neurorehabilitat,charter,K-12,72,Austin,TX,"1106 West Dittmar Road, 
Austin, TX  78745",(512) 633-0795,(512) 462-6665,www.utcharter.org,480007109408,30.18896,-97.8058,https://www.greatschools.org/texas/austin/9929-Tnc-Campus-(Texas-Neurorehabilitat/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9929&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9929&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9929,,70,University Of Texas University Charter School,4800071,1
319,18840,Travis County Day School,public,6-12,15,Austin,TX,"8011 Cameron Road, 
Austin, TX  78754",(512) 414-1700,(512) 414-1486,,480894012204,30.335697,-97.68336,https://www.greatschools.org/texas/austin/18840-Travis-County-Day-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=18840&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=18840&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/18840,,115,Austin Independent School District,4808940,
320,11475,Travis County State Jail,public,n/a,,Austin,TX,"8101 Farm to Market 969, 
Austin, TX  78724",(512) 228-5210,(512) 228-5223,www.wsdtx.org,,30.278334,-97.64186,https://www.greatschools.org/texas/austin/11475-Travis-County-State-Jail/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=11475&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=11475&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/11475,,1249,Windham School District,4800291,
321,585,Travis Heights Elementary School,charter,PK-5,550,Austin,TX,"2010 Alameda Drive, 
Austin, TX  78704",(512) 414-4495,(512) 442-9537,http://www.travisheightselementary.com/,480894000361,30.24143,-97.74596,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=585&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=585&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/585,4,115,Austin Independent School District,4808940,6
322,584,Travis High School,public,9-12,1500,Austin,TX,"1211 East Oltorf Street, 
Austin, TX  78704",(512) 414-2527,(512) 707-0050,travisrebels.org,480894000360,30.233839,-97.743256,https://www.greatschools.org/texas/austin/584-Travis-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=584&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=584&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/584,4,115,Austin Independent School District,4808940,3
323,10662,Trinity Episcopal School of AU,private,K-8,514,Austin,TX,"3901 Bee Cave Road, 
Austin, TX  78746",(512) 472-9525,(512) 472-2337,http://www.austintrinity.org,A0303153,30.2815,-97.8086,https://www.greatschools.org/texas/austin/10662-Trinity-Episcopal-School-Of-AU/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10662&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10662&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/10662,4,,,,
324,25112,University High School,charter,9-12,,Austin,TX,"2007 University Avenue, 
Austin, TX  78705",(512) 751-4553,(512) 232-9177,www.utcharter.org,,30.283306,-97.73917,https://www.greatschools.org/texas/austin/25112-University-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=25112&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=25112&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/25112,,70,University Of Texas University Charter School,4800071,
325,10329,University Of Texas Elementary Charter School,charter,PK-5,304,Austin,TX,"2200 East 6th Street, 
Austin, TX  78702",(512) 495-3300,(512) 495-9631,http://www.utexas.edu/provost/elementary/index.html,480025109530,30.260305,-97.71761,https://www.greatschools.org/texas/austin/10329-University-Of-Texas-Elementary-Charter-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=10329&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=10329&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/10329,5,1306,University Of Texas Elementary Charter School,4800251,5
326,9657,University of Texas at Austin High School,public,9-12,600,Austin,TX,"2901 N. IH35, 
Austin, TX  78713",(512) 232-5000,(512) 471-7853,www.highschool.utexas.edu,,30.28,-97.74,https://www.greatschools.org/texas/austin/9657-University-Of-Texas-At-Austin-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9657&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9657&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9657,4,1273,University Of Texas At Austin High School,,
327,2205,Valley View Elementary School,public,K-5,493,Austin,TX,"360 Loop Court, 
Austin, TX  78746",(512) 732-9140,(512) 732-9149,,481776005699,30.302923,-97.83261,https://www.greatschools.org/texas/austin/2205-Valley-View-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=2205&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=2205&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/2205,5,342,Eanes Independent School District,4817760,9
328,19335,Vandegrift High School,public,9-12,2062,Austin,TX,"9500 McNeil Drive, 
Austin, TX  78750",(512) 570-2300,(512) 570-2306,http://vhs.leanderisd.org/,482703012156,30.397078,-97.824104,https://www.greatschools.org/texas/austin/19335-Vandegrift-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=19335&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=19335&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/19335,4,596,Leander Independent School District,4827030,8
329,20730,Veritas Academy,private,PK-12,,Austin,TX,"Po Box 90517, 
Austin, TX  78709",(512) 891-1673,,,A0990128,30.23,-97.85,https://www.greatschools.org/texas/austin/20730-Veritas-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20730&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20730&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/20730,,,,,
330,20143,Veritas Academy,private,K-12,500,Austin,TX,"4220 Monterey Oaks Blvd., 
Austin, TX  78749",(512) 891-1675,,,,30.23015,-97.83225,https://www.greatschools.org/texas/austin/20143-Veritas-Academy/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20143&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20143&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/20143,5,,,,
331,24472,Victory Christian Center School,private,PK-12,,Austin,TX,"7625 South Interstate Highway 35, 
Austin, TX  78752",(512) 458-9100,,,BB122233,30.336903,-97.698166,https://www.greatschools.org/texas/austin/24472-Victory-Christian-Center-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=24472&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=24472&s_cid=gsapi,https://www.greatschools.org/cgi-bin/TX/otherprivate/24472,,,,,
332,11403,Wall Sp Prog,public,K-8,3,Austin,TX,"2515 Speedway, 
Austin, TX  78712",(325) 651-7790,,,483738008476,30.289062,-97.736496,https://www.greatschools.org/texas/austin/11403-Wall-Sp-Prog/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=11403&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=11403&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/11403,,855,Robert Lee Independent School District,4837380,
333,586,Walnut Creek Elementary School,public,PK-6,661,Austin,TX,"401 West Braker Lane, 
Austin, TX  78753",(512) 414-4499,(512) 837-6789,,480894000362,30.379194,-97.68413,https://www.greatschools.org/texas/austin/586-Walnut-Creek-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=586&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=586&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/586,4,115,Austin Independent School District,4808940,3
334,593,Webb Middle School,public,6-8,691,Austin,TX,"601 East Saint Johns Avenue, 
Austin, TX  78752",(512) 414-3258,(512) 452-9683,http://www.webbecp.org/,480894002468,30.332413,-97.707405,https://www.greatschools.org/texas/austin/593-Webb-Middle-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=593&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=593&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/593,4,115,Austin Independent School District,4808940,2
335,20409,Webb Primary Center,public,PK-5,249,Austin,TX,"601 East Saint Johns Avenue, 
Austin, TX  78752",(512) 414-8831,(512) 452-9683,,480894012842,30.332413,-97.707405,https://www.greatschools.org/texas/austin/20409-Webb-Primary-Center/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=20409&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=20409&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/20409,5,115,Austin Independent School District,4808940,3
336,5886,Wells Branch Elementary School,public,PK-5,938,Austin,TX,"14650 Merrilltown Drive, 
Austin, TX  78728",(512) 428-3400,(512) 428-3490,schools.roundrockisd.org/wellsbranch/,483808006166,30.44641,-97.68799,https://www.greatschools.org/texas/austin/5886-Wells-Branch-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5886&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5886&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5886,4,870,Round Rock Independent School District,4838080,4
337,25154,West Cypress Hills Elementary School,public,PK-5,525,Austin,TX,"3322 Ranch Road 620 South, 
Austin, TX  78738",(512) 533-6000,(512) 533-6003,,,30.327839,-97.96536,https://www.greatschools.org/texas/austin/25154-West-Cypress-Hills-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=25154&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=25154&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/25154,,583,Lake Travis Independent School District,4826470,9
338,2207,West Ridge Middle School,public,6-8,898,Austin,TX,"9201 Scenic Bluff Drive, 
Austin, TX  78733",(512) 732-9240,(512) 732-9249,http://wrms.eanesisd.net/,481776006398,30.302864,-97.88434,https://www.greatschools.org/texas/austin/2207-West-Ridge-Middle-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=2207&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=2207&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/2207,4,342,Eanes Independent School District,4817760,10
339,9661,Westlake Alternative School,public,9-12,,Austin,TX,"601 Camp Craft Road, 
Austin, TX  78746",(512) 327-2203,,,481776009079,30.278156,-97.81645,https://www.greatschools.org/texas/austin/9661-Westlake-Alternative-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=9661&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=9661&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/9661,4,342,Eanes Independent School District,4817760,
340,2204,Westlake High School,public,7-12,2541,Austin,TX,"4100 Westbank Drive, 
Austin, TX  78746",(512) 732-9280,(512) 732-9289,http://www.whschaps.com/,481776001549,30.275679,-97.81373,https://www.greatschools.org/texas/austin/2204-Westlake-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=2204&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=2204&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/2204,4,342,Eanes Independent School District,4817760,9
341,5414,Westview Middle School,public,6-8,863,Austin,TX,"1805 Scofield Lane, 
Austin, TX  78727",(512) 594-2200,(512) 594-2205,http://www.pfisd.net/Page/21,483483006596,30.416716,-97.689575,https://www.greatschools.org/texas/austin/5414-Westview-Middle-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5414&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5414&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5414,3,793,Pflugerville Independent School District,4834830,4
342,5884,Westwood High School,public,9-12,2731,Austin,TX,"12400 Mellow Meadow Drive, 
Austin, TX  78750",(512) 464-4000,(512) 464-4020,schools.roundrockisd.org/westwood/,483808005805,30.456322,-97.7977,https://www.greatschools.org/texas/austin/5884-Westwood-High-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=5884&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=5884&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/5884,4,870,Round Rock Independent School District,4838080,9
343,611,Widen Elementary School,public,PK-5,589,Austin,TX,"5605 Nuckols Crossing Road, 
Austin, TX  78744",(512) 414-2556,(512) 441-8971,,480894006213,30.188713,-97.74008,https://www.greatschools.org/texas/austin/611-Widen-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=611&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=611&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/611,2,115,Austin Independent School District,4808940,1
344,587,Williams Elementary School,public,PK-5,513,Austin,TX,"500 Mairo Street, 
Austin, TX  78748",(512) 414-2525,(512) 292-3041,williamswildcats.org,480894000364,30.180973,-97.79151,https://www.greatschools.org/texas/austin/587-Williams-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=587&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=587&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/587,3,115,Austin Independent School District,4808940,4
345,588,Winn Elementary School,public,PK-6,338,Austin,TX,"3500 Susquehanna Lane, 
Austin, TX  78723",(512) 414-2390,(512) 926-9211,,480894000365,30.314882,-97.66498,https://www.greatschools.org/texas/austin/588-Winn-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=588&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=588&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/588,3,115,Austin Independent School District,4808940,3
346,589,Wooldridge Elementary School,public,PK-5,572,Austin,TX,"1412 Norseman Terrace, 
Austin, TX  78758",(512) 414-2353,(512) 339-6583,http://wooldridge.weebly.com/,480894000366,30.364952,-97.70985,https://www.greatschools.org/texas/austin/589-Wooldridge-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=589&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=589&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/589,4,115,Austin Independent School District,4808940,5
347,590,Wooten Elementary School,public,PK-5,725,Austin,TX,"1406 Dale Drive, 
Austin, TX  78757",(512) 414-2315,(512) 459-9227,http://wooten.austinschools.org/,480894000367,30.352917,-97.71915,https://www.greatschools.org/texas/austin/590-Wooten-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=590&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=590&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/590,3,115,Austin Independent School District,4808940,6
348,591,Zavala Elementary School,public,PK-6,350,Austin,TX,"310 Robert Martinez Junior Street, 
Austin, TX  78702",(512) 414-2318,(512) 477-2361,https://www.austinisd.org/schools/zavala,480894000368,30.258272,-97.71954,https://www.greatschools.org/texas/austin/591-Zavala-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=591&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=591&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/591,5,115,Austin Independent School District,4808940,4
349,592,Zilker Elementary School,public,PK-6,567,Austin,TX,"1900 Bluebonnet Lane, 
Austin, TX  78704",(512) 414-2327,(512) 442-3992,http://www.zilkerelem.org/,480894000369,30.252544,-97.77457,https://www.greatschools.org/texas/austin/592-Zilker-Elementary-School/?s_cid=gsapi,https://www.greatschools.org/school/rating.page?state=TX&id=592&s_cid=gsapi,https://www.greatschools.org/school/parentReviews.page?state=TX&id=592&s_cid=gsapi,https://www.greatschools.org/modperl/achievement/TX/592,4,115,Austin Independent School District,4808940,7
